timestamp,bytes_sent,bytes_received,packets_sent,packets_received,protocol,port,cpu_usage,memory_usage,disk_io,process_count,login_attempts,file_operations,is_attack,attack_type
2025-02-16T16:42:20.316942,1.5006898632797887,4.610746835566505,3.4610499519615794,3.960576369849854,tcp,443,3.986892795773389,2.08020008618648,1.627795321857041,4.2503904794549365,-0.23730165530775627,-0.23618142565274197,1,dos_attack
2025-02-12T22:05:27.588198,-0.2739623045575148,-0.32098005450245326,-0.29617936983049664,-0.24913852464331476,tcp,80,-0.6697077138940126,-0.6146474650564147,-0.36817810750531643,-0.2648123761428951,-0.14711256152757277,-0.6126910354492902,0,
2025-02-16T18:05:00.905387,-0.3285278727253725,-0.2347822879680207,-0.364333814787695,-0.2384207974882129,http,80,-0.589436646001231,0.4365261217483992,-0.39771903452277096,-0.29670788872382253,-0.32749074908793974,-0.13957992832213115,0,
2025-02-15T23:48:18.695920,-0.2957478869501176,-0.14872177044234874,-0.3578225509098512,-0.28030055171224316,udp,80,-0.17791498590900406,-0.23445619277209517,-0.3573962410128519,-0.047079286563893284,-0.23730165530775627,-0.24263990354544,0,
2025-02-14T11:17:40.885806,-0.3386169921881555,-0.24959140899487484,-0.3503283012888856,-0.24512947739155808,tcp,22,-0.47885367681333196,-0.02432991907849652,-0.28183818950898815,-0.3798104563906578,-0.32749074908793974,-0.09886888368375424,0,
2025-02-17T10:05:43.204277,-0.350599699412067,-0.14538677821042434,-0.3257299606102454,-0.2080700468115847,tcp,53,-0.24569778038718304,-0.005139872557698091,-0.3344456485628585,-0.44088988529088674,-0.05692346774738925,-0.46370013171799995,0,
2025-02-15T17:34:06.239525,-0.3205748139789078,-0.14623438878911857,-0.33131269089935,-0.20632028815861236,http,22,0.03874806169544985,-1.1384448472105109,-0.28561508900396426,-0.4854024634292955,-0.23730165530775627,-0.3748557478258418,0,
2025-02-17T12:37:43.282430,3.533940698526806,-0.41042983985450365,1.909148489997414,-0.28289938879942345,http,443,0.6506067365958996,-0.3424202533716872,2.9099238361261133,0.14730233236330134,0.21364381359316126,4.571312650427054,1,data_exfiltration
2025-02-16T03:04:15.284967,-0.4894787127619307,-0.6433087622138529,-0.2119120634689472,-0.29757710534462434,tcp,3389,0.49417656797485393,0.3968013689015171,-0.1649415547212421,0.6110348997598789,4.685415125153315,-1.094884377522341,1,brute_force
2025-02-13T22:08:47.613149,-0.3420539629127982,-0.17746170902344294,-0.30919908009803526,-0.2516398460627568,tcp,80,-0.3354442774048716,1.5383655344510556,-0.3486659534349547,-0.3141537297663448,-0.23730165530775627,-0.06877623024654976,0,
2025-02-17T03:57:40.150376,-0.31098721492322823,-0.12662815178913558,-0.36830031913191164,-0.2332748198547907,udp,53,-0.3286790175269685,1.264136452754076,-0.3166009563271122,-0.12737078139297747,-0.23730165530775627,-0.5530539956791448,0,
2025-02-18T00:59:49.948111,-0.30069523630620154,-0.2820458150434587,-0.34149178645326117,-0.2506371093004508,udp,80,-0.1445078008853822,1.1564322370638798,-0.24760954807926513,0.6279733221926107,-0.14711256152757277,-0.45765063896976776,0,
2025-02-18T04:59:07.657892,4.161339837047635,-0.42429085217193463,2.027608619843198,-0.32693923481378634,http,443,1.4424138272085825,0.07346441419957196,3.9572766559557153,-0.1753629014649375,0.033265626032794246,4.074779883052352,1,data_exfiltration
2025-02-18T06:32:21.689055,1.877232589007164,4.230195476176662,3.3905802172790938,3.805374346534513,tcp,80,3.550773084410996,2.3258828869261965,1.2661255400392302,3.1020819994602578,-0.23730165530775627,-0.2522085973407124,1,dos_attack
2025-02-13T04:48:43.525738,-0.4963327871276715,-0.6392449635798827,-0.1860513623533059,-0.30784445777256825,tcp,3389,0.2085108262547227,1.1533227911397823,-0.18295369454455282,0.3672916116531528,4.324938574839817,-0.9946469799890354,1,brute_force
2025-02-12T14:50:12.199108,3.8410018804337565,-0.4063596845838144,2.045009086739226,-0.28644335874870736,ftp,443,0.8282676139736868,-0.6706509253617375,3.7729730428234505,0.10076474932405745,-0.05692346774738925,4.53062281229271,1,data_exfiltration
2025-02-16T09:49:18.686862,-0.48311900828929344,-0.6365828729273387,-0.1858526483426378,-0.2924803187782263,tcp,3389,-0.4093967499197956,0.8873204896477266,-0.20606053318311585,0.7421601388002935,3.321217129253931,-0.9137956446589406,1,brute_force
2025-02-15T21:38:53.582938,-0.3171225764016577,-0.18057244605222342,-0.3577285220210678,-0.24448052183595603,http,443,-0.5625498868936192,-0.1904281210510009,-0.3694902538478325,-0.4529840298491485,-0.32749074908793974,-0.038143821445929926,0,
2025-02-12T17:43:44.169939,-0.3354598655941918,-0.15612693790562313,-0.40432227636703755,-0.25240174077200256,udp,22,0.12768623025216883,-0.6421432938597446,-0.2884631816442103,-0.0800377753467947,-0.23730165530775627,-0.3801907445680735,0,
2025-02-13T00:21:17.244098,-0.34128614602738633,-0.2796681113624432,-0.3476315636891391,-0.24540007087816276,tcp,22,-0.8565657482121,-0.4888950211737576,-0.3857042389250736,-0.19265927853551404,-0.41767984286812326,-0.1640044568594039,0,
2025-02-12T22:09:06.037343,-0.2942439969416728,-0.25172368951256985,-0.3581085608712016,-0.1971226727559336,udp,80,-0.2869613268562125,0.6797985782505269,-0.24337718444227024,0.2192765210636836,-0.41767984286812326,0.023520507340629732,0,
2025-02-18T09:43:20.537829,-0.30217769860096344,-0.18420433675663903,-0.3650588625214598,-0.23771280394533106,udp,22,-0.24884159468498696,0.4184617610858914,-0.3231910511889881,-0.5887479984753683,-0.23730165530775627,-0.2774664049465725,0,
2025-02-14T07:16:03.034480,-0.3737309792921314,-0.2206349079363086,-0.3353079949498956,-0.24394473526015448,http,53,-0.4032322043968307,0.08515427630275003,-0.3721387196854615,-0.516313479294127,-0.32749074908793974,-0.30975847429138204,0,
2025-02-15T11:09:45.097005,-0.33287759907672154,-0.00876389048217052,-0.3663464685736824,-0.23853204851842144,http,443,-0.29192898767301534,-0.2071187214483654,-0.4043338557054247,0.40519771627910384,-0.32749074908793974,-0.40620086566916097,0,
2025-02-17T23:01:45.226856,-0.324422080973654,-0.12200373648656944,-0.3873929722953687,-0.2382134438189105,udp,443,0.03199331322956856,0.08997824675774153,-0.38106987934710174,-0.1205348686274684,-0.23730165530775627,-0.14800925634200696,0,
2025-02-13T03:46:18.662209,-0.2715217959507542,-0.24610636931532712,-0.37803430496117146,-0.2609385994282301,tcp,22,-0.2724672454859608,-1.081618258469844,-0.3342954039757503,-0.45281164175473354,-0.32749074908793974,-0.0927482409916777,0,
2025-02-17T00:25:09.042818,-0.3433393878311205,-0.37438979405312756,-0.3642971990226452,-0.2638153837212957,tcp,80,-0.5427331566304529,0.16530995769753215,-0.2817615743147369,-0.404747910371094,-0.32749074908793974,0.26144543195781084,0,
2025-02-14T09:38:04.875702,-0.2783578398470051,-0.08399335797731,-0.34774144452987404,-0.3456037507138527,udp,443,0.1290173353278206,0.6519736796499856,-0.3674961366199892,-0.5464914247408048,-0.32749074908793974,-0.4140391467366886,0,
2025-02-13T19:16:30.185803,-0.2774225588941645,-0.17696879133103255,-0.30692042719138074,-0.23552844486715374,udp,80,-0.6680580712138072,-0.65694615045593,-0.3580749856637792,-0.39582719297627506,-0.32749074908793974,-0.15924510685464585,0,
2025-02-17T08:11:04.750930,-0.3414612841518387,-0.06835634195834864,-0.3680188325107127,-0.24794680323377072,http,22,-0.1370000193395591,0.11968098046307205,-0.3289754270689739,-0.5607971843711973,-0.14711256152757277,-0.35511999892096136,0,
2025-02-15T01:11:14.366010,-0.34308953307430634,-0.2339973963037868,-0.3778533182823782,-0.27019315441553876,udp,53,-0.006813631761688471,-1.0293775184771117,-0.31280858958273805,-0.23739914545951296,-0.23730165530775627,-0.16231435097604607,0,
2025-02-17T08:25:25.872958,-0.2921074113695666,-0.2345408625983522,-0.34459888542821665,-0.19967720519984924,http,22,-0.933670491393653,-0.12351219081836826,-0.30846218694257627,0.26279481318438064,-0.32749074908793974,-0.2917361372166575,0,
2025-02-17T00:35:38.377272,-0.2647343877363014,0.044242294588223326,-0.36178530506012035,-0.20888420538418498,udp,443,-0.0022727838799692012,-1.1573652515507629,-0.3883814498260069,-0.3569540713685762,-0.41767984286812326,-0.4434405249758968,0,
2025-02-13T20:06:42.169512,-0.3230498121599783,-0.24928973800490362,-0.3096403756739956,-0.28377299555903185,http,80,-0.1459708680663009,-0.13723744611204622,-0.37222469347514336,-0.3506548862163069,-0.32749074908793974,-0.15778684445760113,0,
2025-02-11T23:37:40.995654,-0.36732516037326207,-0.197491270194911,-0.3996254512435288,-0.25709259068437174,udp,22,-0.579119185322623,-2.019716345969957,-0.3366254502915415,-0.0395315391767561,-0.32749074908793974,-0.09040177302432698,0,
2025-02-13T00:30:43.245982,-0.29484464994050746,-0.38009642223457796,-0.3217004029734403,-0.21232642303952418,http,53,-0.34549729544121505,0.800596203344568,-0.37986389959491096,-0.47132430210893733,-0.23730165530775627,-0.4758006384355809,0,
2025-02-15T09:35:54.099225,-0.3422804417371483,-0.29122220473059063,-0.38678816089650864,-0.27634224907903254,http,22,0.03872702292832421,0.1203448840613864,-0.3694506847274984,-0.747729943063953,-0.05692346774738925,-0.021383495098440664,0,
2025-02-12T23:45:14.634064,-0.38917956206316645,-0.08412093795558236,-0.3638385295638296,-0.25280829407229,udp,22,-0.4641227883317878,-0.9938752000281188,-0.36429333276109577,-0.393703547865179,-0.32749074908793974,0.12383695809105645,0,
2025-02-17T21:45:36.763171,3.6964186708696722,-0.42179019864513145,2.1937643673614025,-0.3229572396089119,ftp,443,1.3031404963426858,-0.7307993077446884,3.9263669732617466,0.06223667879838155,-0.41767984286812326,4.194532730263773,1,data_exfiltration
2025-02-15T04:55:09.398316,-0.2921152041014532,-0.23628838182005296,-0.31508315384507635,-0.23850395692841583,tcp,443,-0.44448128206519716,-0.5544987312244536,-0.2842969315638386,-0.3535448081775943,-0.05692346774738925,-0.25913657859779266,0,
2025-02-16T04:31:13.351444,-0.3411980200801262,0.003662636622889222,-0.32854318903574964,-0.2735008447886961,udp,443,-0.4304282834674636,-0.4228464850541686,-0.28061044653169503,-0.12979530903824538,-0.32749074908793974,-0.37253732730013595,0,
2025-02-18T00:55:28.573107,-0.3397478646484833,-0.3871878583658963,-0.3394894446741714,-0.24935021646610464,http,22,-0.39505750459532096,-0.23789038355595832,-0.27760064973187787,-0.9021849413662888,-0.05692346774738925,-0.30989902732007246,0,
2025-02-13T20:57:50.489518,-0.39496457774044497,-0.12440841898283085,-0.3528161211774161,-0.2395606591365963,tcp,80,-0.2022891315251305,-2.141864185416376,-0.3042961418309314,-0.7104432332007684,-0.41767984286812326,-0.1732129886620758,0,
2025-02-12T00:11:09.643941,-0.35100968007201544,-0.20962148494392183,-0.3231937484154363,-0.28412035685299686,tcp,53,-0.15528703405828154,-1.0487784120858388,-0.31735723758988293,-0.6965362919766116,-0.14711256152757277,-0.048051021039471994,0,
2025-02-13T21:11:11.199698,-0.2904244075721549,-0.23076452529771863,-0.32583605356180667,-0.2640742158300673,udp,22,-0.42850295267916294,-0.08366893802825637,-0.3024536343048139,-0.07554769365089849,-0.14711256152757277,-0.2798854974700784,0,
2025-02-18T05:39:38.544278,-0.32197456784401474,-0.12949079637307656,-0.321823028946339,-0.20165154471885113,udp,80,-0.38249307133196514,-0.3440658418872777,-0.2981881313552452,-0.24529482017595586,-0.32749074908793974,-0.003728784721672576,0,
2025-02-17T14:52:29.649950,1.6456230804123688,3.482359226457524,3.5272416041244816,3.5464275550319813,tcp,80,3.4039480456678843,2.2456456168383503,1.6441635990679908,3.656276582271135,-0.23730165530775627,0.28534795986024725,1,dos_attack
2025-02-15T19:58:31.248610,-0.3837049788899184,-0.08798594962811446,-0.369314100768418,-0.1979217057733868,udp,22,-1.0003826246892116,-0.47620811244934136,-0.35812350235465074,-0.1628079956011946,-0.14711256152757277,-0.2730413964464116,0,
2025-02-18T04:51:29.658790,-0.28532205873573685,-0.31504973843060163,-0.3448464139378286,-0.17522210662068952,tcp,80,0.022315720127196546,-0.708199215279612,-0.3831446497834849,-0.26934760229853155,0.033265626032794246,-0.07981876901136936,0,
2025-02-14T09:52:23.085382,-0.29927632442567276,-0.12444736568294495,-0.3636832327165962,-0.19585113030200782,http,53,-0.2632897798075512,0.12958381958532797,-0.3457954816358556,0.3096834463279394,-0.23730165530775627,-0.5408556575886817,0,
2025-02-15T11:06:25.354320,-0.3514789506882628,-0.40236090150442355,-0.359351780046934,-0.27382099641363133,http,80,-0.24331176878281924,-1.1792702219952504,-0.33567171499559406,-0.5885271623636491,-0.32749074908793974,-0.20771569840106371,0,
2025-02-11T17:25:48.531828,-0.3744999223487857,-0.26513113722191756,-0.318408360276283,-0.28570371055007504,tcp,443,-0.8427164836199885,-0.5021966292945708,-0.32829540053502,-0.5378618831459829,-0.32749074908793974,-0.13117538385974142,0,
2025-02-16T15:00:23.398092,-0.2791509542509529,-0.38438238719589307,-0.3642783118819019,-0.25281821700167545,udp,80,0.3131989336205252,-0.5784862922942422,-0.3391728778630504,-0.2574086629305671,-0.23730165530775627,-0.12408503158621784,0,
2025-02-13T16:18:46.193289,-0.31565046581560857,-0.12934701675060825,-0.35962572656950736,-0.22279297820912689,http,22,-0.49587848072450497,-1.4601285391146068,-0.3557514923270955,0.15952469064156402,-0.23730165530775627,0.08923369570914852,0,
2025-02-17T17:55:29.935755,-0.4708871755389151,-0.18796189206060196,-0.37956137465029677,-0.25627514456208295,http,443,-0.8753285366853204,-0.9973234020561318,-0.3030689797810333,-0.05559505629416742,-0.23730165530775627,-0.06930317079571476,0,
2025-02-17T14:46:27.400436,-0.2935863838472096,-0.03494350279138229,-0.38902000883111276,-0.260451453250253,udp,443,-0.49135205182939445,-0.5329418830796322,-0.3845641447424833,0.0027918463785886003,-0.32749074908793974,0.17251260184292788,0,
2025-02-14T13:59:42.515957,-0.3090683001418146,-0.2888923937486982,-0.3565822326128534,-0.18443597608514556,tcp,443,-0.4326180531411713,0.37658481952874706,-0.32151933840260943,-0.5158109078791739,-0.23730165530775627,-0.4591691269407384,0,
2025-02-15T20:18:44.103753,-0.20949114078420075,-0.267188865567943,-0.36214697054887995,-0.21101438647549847,http,443,-0.469955248428182,-1.6967396038519558,-0.24181710464429348,-0.36463954983465136,-0.32749074908793974,-0.160927580672436,0,
2025-02-14T21:00:14.871806,-0.2736339148337856,-0.26789497989239447,-0.3230635838586226,-0.23214899113985624,tcp,53,-0.456949592370742,-0.2515060662764784,-0.33268151542201974,-0.001333244351873018,0.12345471981297775,-0.16155722423967128,0,
2025-02-14T08:32:56.235583,-0.27964795141711374,-0.22156089217809016,-0.359298228787475,-0.23716157831519244,udp,53,-0.09413688156138397,0.9589957240111019,-0.2743608089706446,-0.5703498052640174,-0.23730165530775627,-0.23598525594125003,0,
2025-02-16T13:47:39.169392,-0.30136277408378187,-0.11759872593490737,-0.3696706711955267,-0.2854612653595985,udp,80,-0.3867920388973348,-0.32159448660080275,-0.27666495719779977,-0.13179187269465675,-0.32749074908793974,-0.13551232878324854,0,
2025-02-12T09:54:37.693188,-0.29833109054392376,-0.06680846317143327,-0.351160350844797,-0.21631297741229152,tcp,22,-0.3941643881605078,1.6027616161545175,-0.3709611939392606,-0.2462489274544582,-0.41767984286812326,-0.06907798205747666,0,
2025-02-12T20:28:28.241532,-0.27710337602302215,-0.2314507020186956,-0.35834269286773124,-0.204972535622665,udp,443,-0.7333244030654881,-0.8550888596743726,-0.31100312575716643,-0.8012926136433078,-0.23730165530775627,0.09663436022464755,0,
2025-02-16T23:15:46.862689,3.9931343063825326,-0.3502817127900884,2.1230869692932237,-0.2899145214145062,http,443,1.1594431363188475,-0.03215936838993248,4.0761374266666905,-0.23795331025505215,-0.05692346774738925,4.507927840876894,1,data_exfiltration
2025-02-15T21:10:20.859284,-0.4876572062838427,-0.642390515997213,-0.3053568835961234,-0.31686259897028046,tcp,22,0.28879579543825046,0.4371762276494987,-0.22175478458659093,0.6719457571799572,4.511348967638469,-0.9882098242868287,1,brute_force
2025-02-17T03:57:19.203773,-0.26136561085998006,-0.19896792415982342,-0.3578535193029495,-0.2511309077945019,udp,80,-0.5903167329146609,1.1931447546761333,-0.40545309383182776,-0.08764981342114334,-0.23730165530775627,-0.10703655608147741,0,
2025-02-13T00:37:04.591564,-0.27191838111134414,-0.1516873283264394,-0.3662673760162486,-0.24469636916060408,tcp,80,-0.7602627837524963,-1.5270833431237083,-0.27423697488149307,-0.34132444806672213,-0.41767984286812326,-0.25091728304547484,0,
2025-02-14T12:55:44.515099,-0.22833551460989093,-0.22190626712100694,-0.3272698970107621,-0.22116401607879904,http,80,-0.3077471030898216,0.9770197573736701,-0.34407328405941207,-0.12033127210523728,-0.32749074908793974,0.017010837718720962,0,
2025-02-13T13:57:40.264193,-0.27340811810409704,-0.17760420063241583,-0.3713613281204885,-0.2971848529836104,http,53,-0.3503912647199928,-0.11584943217626135,-0.29241251076022534,-0.1423614557818808,-0.14711256152757277,-0.0906195278823232,0,
2025-02-12T15:19:07.972124,-0.3552585540029636,-0.3566899474925924,-0.33436133097042386,-0.24976445053016502,udp,53,0.1633195278655124,1.6344006690779527,-0.27435343036468796,-0.6622816198751917,-0.14711256152757277,-0.021138175275839763,0,
2025-02-16T14:37:55.330089,3.942447813886792,-0.42687538446219425,2.0016308289621816,-0.30219851364814787,ftp,80,1.34095422130996,0.03654681807330714,3.518058385238653,-0.43014044858414324,-0.05692346774738925,4.5667498488441165,1,data_exfiltration
2025-02-15T09:08:06.333833,-0.49314345487186934,-0.6300181969161376,-0.216277514713518,-0.30088883930378774,tcp,3389,0.696642511435139,0.8809107237058544,-0.17246024761897172,0.14473961958007234,5.23417952696403,-1.0316635234893985,1,brute_force
2025-02-13T21:54:49.291062,-0.47647851660292373,-0.6485258902292959,-0.27336893011851215,-0.2764899141826518,tcp,3389,1.03779607319714,1.2428496420958017,-0.21120471820914882,0.7399228543410898,3.0044538235837486,-1.0495214860689908,1,brute_force
2025-02-13T07:15:20.512136,3.443517717779111,-0.3151355550697902,1.6239694288500026,-0.309938419790184,ftp,20,1.0007260373032438,-0.2295235891756612,3.7800372522593233,0.1626775136695246,-0.41767984286812326,4.012425496080327,1,data_exfiltration
2025-02-17T05:11:54.022688,-0.3161093400161722,-0.19806470735492607,-0.3759794845989185,-0.23046520020663985,tcp,80,0.08908637426748561,-2.40329431385045,-0.2618085855195692,-0.4098293861138799,-0.41767984286812326,-0.008849768204859419,0,
2025-02-14T21:55:50.203562,-0.3366426146637646,-0.2780151940639584,-0.34364615926390885,-0.2331657598221528,tcp,53,-0.504874036916274,-0.7452171144378053,-0.4409410679675624,-0.49298308029510146,-0.41767984286812326,0.10101265445866911,0,
2025-02-11T17:38:26.991099,-0.3318946575987829,-0.11673442571627926,-0.3342803284990796,-0.22328585868153783,tcp,22,-0.46347451646588317,-0.5312097500136612,-0.40925895881123303,0.12757503870813144,-0.14711256152757277,-0.4240004302448777,0,
2025-02-12T03:20:51.144823,-0.29947159114139055,-0.23899657638676922,-0.3148392530152302,-0.22370753210798552,udp,443,-0.7730055358245237,-0.9210566180310396,-0.2947799418218239,-0.18005716507555114,-0.14711256152757277,-0.5674294547692096,0,
2025-02-12T06:39:01.993666,-0.5062152062158423,-0.6370335132957842,-0.2819597143099539,-0.2891685541342155,tcp,3389,-0.026505113735953288,1.5359437677132972,-0.17066209684038394,0.7013481275500065,4.580264988855898,-1.004624253183423,1,brute_force
2025-02-14T03:29:37.123060,-0.38798070844201216,-0.23207027107688327,-0.31999328804788335,-0.2926625118144535,udp,80,-0.3661290839782172,0.6891684238521092,-0.24855501474984143,0.08634455641758,-0.32749074908793974,0.16423947863446675,0,
2025-02-18T05:09:05.620266,-0.32244359960973396,-0.20272952872530856,-0.4048616082151761,-0.20844405946210967,udp,443,-0.06874559812412127,-0.4634103771281636,-0.3417394946151468,-0.5036308834649248,0.21364381359316126,-0.29225139404236095,0,
2025-02-14T12:24:33.700731,-0.2692174259049956,-0.2737694753714586,-0.37752314006900084,-0.2309372108692291,http,53,-0.0707620362739638,-0.44912573091540914,-0.3008128441271409,-0.38605742878200916,-0.41767984286812326,-0.1751907213942392,0,
2025-02-12T08:05:59.922396,-0.5012032797961928,-0.630337594581923,-0.2976834812711912,-0.3024868902585124,tcp,22,0.36019775273732657,-0.13368804836040707,-0.23971209653694395,0.2956417243719129,3.9207521078488754,-1.1038629895276553,1,brute_force
2025-02-15T01:06:46.319688,-0.3027168268887234,-0.2662756641324402,-0.38483935494546045,-0.25573646304787706,http,443,-0.2719669879089043,-0.00295557625180171,-0.3491621169299929,-0.2787184618036288,-0.41767984286812326,-0.2024437530395826,0,
2025-02-16T04:22:19.057383,-0.33613953950618625,-0.18402859077929706,-0.38060394984500984,-0.2700200179628806,tcp,22,0.056085196704659286,0.060978705975116045,-0.3581690451376657,-0.12521818094153087,-0.05692346774738925,-0.1152363961492502,0,
2025-02-15T00:52:15.495780,-0.4059059745239451,-0.27548339577891395,-0.36731573888332375,-0.2767804213940998,tcp,22,-0.5019704078251898,-1.7083083972217636,-0.42069739126597544,-0.4388615502243888,-0.32749074908793974,-0.25906137909162597,0,
2025-02-18T07:28:02.069974,4.024756333658395,-0.48044202780774015,2.1744237714276458,-0.3174939111634619,http,20,0.6834630599449768,-0.010742796409540296,3.7067092848661742,0.07238041844428911,0.12345471981297775,4.30381027864006,1,data_exfiltration
2025-02-18T07:51:40.422789,-0.3397956601758388,-0.2053422985268041,-0.33532504434812344,-0.2950438747503932,http,53,-0.4274120192828557,-1.3171124436178938,-0.3325536806900823,-0.03224713356587389,0.033265626032794246,-0.2595014729414182,0,
2025-02-13T09:00:14.748474,3.174703596880949,-0.36342290244263104,2.0639815290804613,-0.3089797412473293,ftp,21,1.0379099820172022,-0.18838188998554348,3.930512788044733,0.10034421526691907,-0.23730165530775627,3.509220029701197,1,data_exfiltration
2025-02-15T07:42:33.097733,-0.3495098320198142,-0.20406311203069358,-0.3210255134633473,-0.230211245604243,http,80,-0.3122321617613409,-0.6907608441920733,-0.36181164061771376,-0.394310247062078,-0.23730165530775627,-0.22229793831384484,0,
2025-02-14T05:05:29.035213,-0.4935125005126979,-0.6425633298881976,-0.21163809776049589,-0.31603916124055864,tcp,3389,0.37125925870220133,0.11970407355845082,-0.22616480024175767,0.6504234603508607,4.798474852102026,-1.0152100872316994,1,brute_force
2025-02-13T21:03:03.808759,-0.4061853719128477,-0.28468083218542084,-0.38056914942886766,-0.20679101059992316,udp,22,-0.32047797090295294,-1.3040875707319728,-0.23196762142303218,-0.2982059718052027,-0.32749074908793974,-0.6081730494048521,0,
2025-02-13T03:43:39.319353,-0.3819414127801002,-0.14861994376757853,-0.3616668548347778,-0.23822518837445902,udp,80,0.09495281076936594,-0.40285125243512,-0.308424020515502,-0.5321682577139321,-0.05692346774738925,-0.25521854346566347,0,
2025-02-14T20:32:39.652326,-0.29839046933399266,-0.14414518966741316,-0.37252794577323795,-0.2170575496823481,http,443,0.02486024110539183,-0.03569957559652009,-0.35107339646279945,-0.7265109979371035,-0.32749074908793974,0.0966217472911661,0,
2025-02-12T23:56:54.936188,-0.28587671941600945,-0.2739919060870822,-0.39473764400319755,-0.2133329174698801,tcp,443,-0.8874424070513085,2.434357251913973,-0.2705715743909969,-0.28974238933610597,-0.05692346774738925,-0.16886569717996477,0,
2025-02-17T21:58:33.920793,-0.2867182752431483,-0.1082288008913614,-0.36689628292880755,-0.24354630155542623,http,443,-0.4466038595094918,-1.5787096565906507,-0.31523783767118757,0.06511535678024967,-0.14711256152757277,-0.6713428690617055,0,
2025-02-12T15:18:37.164190,2.9878776587707043,-0.30298850634549773,1.926639555887524,-0.3113207911606272,ftp,20,0.9611753635672314,0.6141164800011472,3.4297649701679203,0.32154173862791174,-0.05692346774738925,3.767261632937448,1,data_exfiltration
2025-02-12T01:39:32.350348,3.8905259784097526,-0.3848313193332769,1.9784220840905402,-0.2848292979831141,ftp,20,1.2481970606133819,-0.11775016250226676,3.6398301220485654,0.056038103325682785,-0.23730165530775627,3.5908084593884175,1,data_exfiltration
2025-02-11T13:14:43.108939,1.320896790764289,4.173985351106734,3.22545694399995,4.421388352202875,tcp,443,3.689518048809767,1.9863288780161812,1.2497455908462052,4.03889646006259,0.033265626032794246,-0.29203625774256065,1,dos_attack
2025-02-16T22:03:00.437100,-0.29618535781637656,-0.20698440668487672,-0.3775657132096131,-0.18993945119947503,http,80,-0.2773919796453107,-0.46684132115073096,-0.35744337410732807,-0.10781538304313147,-0.23730165530775627,-0.2470490798366827,0,
